Course Code,Course Name,Cupo,NRC,Sección,Créditos,Periodo,Parte de Periodo,Campus,Schedule Table,Cupos Ofrecidos,Cupos Inscritos,Cupos Disponibles
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 1 DE 8 SEMANAS)",15,39680,09,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '1600-1750', 'Fecha Inicio': '.O_301', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .Edif. Henry Yerly (O)'}]",50,35,15
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 1 DE 8 SEMANAS)",8,33765,10,2,202420,PRIMER CICLO - 8 SEMANAS,VIRTUAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '1200-1350', 'Fecha Inicio': '.VIRT', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .VIRTUAL'}]",60,52,8
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 1 DE 8 SEMANAS)",8,33707,11,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'J', 'Salón': '0700-0850', 'Fecha Inicio': '.ML_608', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .Edif. Mario Laserna (ML)'}]",55,47,8
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 1 DE 8 SEMANAS)",7,33708,12,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'J', 'Salón': '1200-1350', 'Fecha Inicio': '.R_209', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .Edif. Richard (R)'}]",55,48,7
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 1 DE 8 SEMANAS)",3,33710,13,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'J', 'Salón': '1400-1550', 'Fecha Inicio': '.G_101', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .Edif. Roberto Franco (G)'}]",55,52,3
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 1 DE 8 SEMANAS)",10,33711,14,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'J', 'Salón': '1600-1750', 'Fecha Inicio': '.ML_608', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .Edif. Mario Laserna (ML)'}]",55,45,10
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 1 DE 8 SEMANAS)",6,33747,15,2,202420,PRIMER CICLO - 8 SEMANAS,VIRTUAL,"[{'Día': 'L', 'Hora': 'V', 'Salón': '0700-0850', 'Fecha Inicio': '.VIRT', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .VIRTUAL'}]",55,49,6
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 1 DE 8 SEMANAS)",6,42893,16,2,202420,PRIMER CICLO - 8 SEMANAS,VIRTUAL,"[{'Día': 'I', 'Hora': 'V', 'Salón': '1600-1750', 'Fecha Inicio': '.VIRT', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .VIRTUAL'}]",56,50,6
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 1 DE 8 SEMANAS)",10,33719,18,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'V', 'Salón': '1400-1550', 'Fecha Inicio': '.ML_608', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .Edif. Mario Laserna (ML)'}]",55,45,10
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 1 DE 8 SEMANAS)",5,39675,19,2,202420,PRIMER CICLO - 8 SEMANAS,VIRTUAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '1400-1550', 'Fecha Inicio': '.VIRT', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .VIRTUAL'}]",56,51,5
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",1,48551,20,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'J', 'Salón': '0900-1050', 'Fecha Inicio': '.B_201', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .Bloque B'}]",51,50,1
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",1,33741,21,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': '0900-1050', 'Salón': '.SALA_3', 'Fecha Inicio': '2024-10-07', 'Fecha Fin': '2024-11-30', 'Edificio': '.Cinemateca Distrital'}, {'Día': 'I', 'Hora': '0900-1050', 'Salón': '.SD_205-6', 'Fecha Inicio': '2024-10-07', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. J.M.Santodomingo (SD)'}]",52,51,1
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",29,36767,22,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': 'V', 'Salón': '1600-1750', 'Fecha Inicio': '.RGD_306-7', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .centro cívico'}]",50,21,29
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",5,33748,23,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': 'V', 'Salón': '1400-1550', 'Fecha Inicio': '.O_204', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .Edif. Henry Yerly (O)'}]",55,50,5
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",25,33752,24,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '1600-1750', 'Fecha Inicio': '.SD_702', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .Edif. J.M.Santodomingo (SD)'}]",50,25,25
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",5,33755,25,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': 'V', 'Salón': '0900-1050', 'Fecha Inicio': '.B_203', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .Bloque B'}]",50,45,5
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",20,33757,26,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1600-1750', 'Fecha Inicio': '.SD_804', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .Edif. J.M.Santodomingo (SD)'}]",50,30,20
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",3,33760,27,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': 'V', 'Salón': '0900-1050', 'Fecha Inicio': '.O_401', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .Edif. Henry Yerly (O)'}]",50,47,3
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",7,36764,28,2,202420,SEGUNDO CICLO - 8 SEMANAS,VIRTUAL,"[{'Día': 'L', 'Hora': 'V', 'Salón': '0700-0850', 'Fecha Inicio': '.VIRT', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .VIRTUAL'}]",50,43,7
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",1,36763,29,2,202420,SEGUNDO CICLO - 8 SEMANAS,VIRTUAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1200-1350', 'Fecha Inicio': '.VIRT', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .VIRTUAL'}]",55,54,1
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",Sin cupo,36762,30,2,202420,SEGUNDO CICLO - 8 SEMANAS,VIRTUAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1800-1950', 'Fecha Inicio': '.VIRT', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .VIRTUAL'}]",56,56,0
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",5,33762,31,2,202420,SEGUNDO CICLO - 8 SEMANAS,VIRTUAL,"[{'Día': 'I', 'Hora': 'V', 'Salón': '0700-0850', 'Fecha Inicio': '.VIRT', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .VIRTUAL'}]",50,45,5
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",1,33745,32,2,202420,SEGUNDO CICLO - 8 SEMANAS,VIRTUAL,"[{'Día': 'M', 'Hora': 'V', 'Salón': '0900-1050', 'Fecha Inicio': '.VIRT', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .VIRTUAL'}]",50,49,1
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",6,36769,34,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': '1400-1550', 'Salón': '.W_404', 'Fecha Inicio': '2024-10-07', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Carlos Pacheco Devia(W)'}, {'Día': 'J', 'Hora': '1400-1550', 'Salón': '.O_301', 'Fecha Inicio': '2024-10-07', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Henry Yerly (O)'}]",50,44,6
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",5,69854,35,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'V', 'Salón': '1200-1350', 'Fecha Inicio': '.SD_716', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .Edif. J.M.Santodomingo (SD)'}]",50,45,5
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",Sin cupo,33720,36,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '1200-1350', 'Fecha Inicio': '.SD_805', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .Edif. J.M.Santodomingo (SD)'}]",55,55,0
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",9,33715,37,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': 'V', 'Salón': '1200-1350', 'Fecha Inicio': '.SD_205-6', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .Edif. J.M.Santodomingo (SD)'}]",52,43,9
CBCC-1177,"COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",Sin cupo,39678,38,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '0900-1050', 'Fecha Inicio': '.O_303', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .Edif. Henry Yerly (O)'}]",55,55,0
CBCO-1023,PATRIMONIO CULTURAL EN COLOMBIA: DIVERSIDAD E INTEGRACIÓN (CICLO 1 DE 8 SEMANAS),2,63736,01,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1400-1550', 'Fecha Inicio': '.RGD_112-13', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .centro cívico'}]",65,63,2
CBCO-1032,LA NACIÓN DESDE LOS MEDIOS (CICLO 1 DE 8 SEMANAS),4,68743,01,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': '0900-1050', 'Salón': '.O_102', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-09-28', 'Edificio': '.Edif. Henry Yerly (O)'}, {'Día': 'J', 'Hora': '0900-1050', 'Salón': '.O_103', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-09-28', 'Edificio': '.Edif. Henry Yerly (O)'}]",121,117,4
CBCO-1069,LA EDUCACIÓN EN COLOMBIA (TIPO E - CICLO 1 DE 8 SEMANAS),2,52391,01,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1400-1550', 'Fecha Inicio': '.SD_205-6', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .Edif. J.M.Santodomingo (SD)'}]",52,50,2
CBCO-1069,LA EDUCACIÓN EN COLOMBIA (TIPO E - CICLO 2 DE 8 SEMANAS),Sin cupo,45314,02,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': '1400-1550', 'Salón': '.R_113', 'Fecha Inicio': '2024-10-07', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Richard (R)'}, {'Día': 'J', 'Hora': '1400-1550', 'Salón': '.W_404', 'Fecha Inicio': '2024-10-07', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Carlos Pacheco Devia(W)'}]",59,64,-5
CBCO-1080,"COLOMBIA, PAÍS DE DESIGUALDADES: CLASE, RAZA, GÉNERO. (TIPO E - CICLO 1 DE 8 SEMANAS)",2,71942,01,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': 'V', 'Salón': '0900-1050', 'Fecha Inicio': '.ML_603', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .Edif. Mario Laserna (ML)'}]",80,78,2
CBCO-1113,ARTE EN COLOMBIA (CICLO 2 DE 8 SEMANAS),2,63279,02,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1400-1550', 'Fecha Inicio': '.RGD_112-13', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .centro cívico'}]",56,54,2
CBCO-1119,COLOMBIA PRECOLOMB: ARQUEOLOG.Y ETNOHIST.INVASIÓN DE AMÉRICA (SIGLOS XV Y XVI)(CICLO 2 DE 8 SEMANAS),3,67172,01,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': 'V', 'Salón': '1200-1350', 'Fecha Inicio': '.B_401', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .Bloque B'}]",60,57,3
CBCO-1135,AGUA Y AMBIENTE EN COLOMBIA,10,62955,01,2,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'J', 'Hora': '1600-1750', 'Salón': '.ML_603', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Mario Laserna (ML)'}]",55,45,10
CBCO-1166,MÚSICA AFRO-COLOMBIANA (CICLO 2 DE 8 SEMANAS),2,33808,01,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': '1200-1350', 'Salón': '.AU_103-4', 'Fecha Inicio': '2024-10-07', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Aulas'}, {'Día': 'J', 'Hora': '1200-1350', 'Salón': '.RGD_306-7', 'Fecha Inicio': '2024-10-07', 'Fecha Fin': '2024-11-30', 'Edificio': '.centro cívico'}]",52,50,2
CBCO-1179,TRANSPORTE URBANO SOSTENIBLE (TIPO E),4,62957,01,2,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': '0900-1050', 'Salón': '.ML_603', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Mario Laserna (ML)'}]",61,57,4
CBCO-1224,MÚSICA DE LAS COSTAS COLOMBIANAS: ACERCAMIENTOS ETNOGRÁFICOS (CICLO 1 DE 8 SEMANAS),6,36370,01,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': '1600-1750', 'Salón': '.ML_604', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-09-28', 'Edificio': '.Edif. Mario Laserna (ML)'}, {'Día': 'J', 'Hora': '1600-1750', 'Salón': '.ML_615', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-09-28', 'Edificio': '.Edif. Mario Laserna (ML)'}]",65,59,6
CBCO-1228,INTRODUCCIÓN A LA INDUSTRIA DEL PETRÓLEO: MITOS Y REALIDADES. (CICLO 1 DE 8 SEMANAS),3,72375,01,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': '0700-0850', 'Salón': '.ML_514', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-09-28', 'Edificio': '.Edif. Mario Laserna (ML)'}, {'Día': 'V', 'Hora': '0700-0850', 'Salón': '.SALA_3', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-09-28', 'Edificio': '.Cinemateca Distrital'}]",45,42,3
CBCO-1228,INTRODUCCIÓN A LA INDUSTRIA DEL PETRÓLEO: MITOS Y REALIDADES. (CICLO 2 DE 8 SEMANAS),2,72393,02,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '0700-0850', 'Fecha Inicio': '.SALA_3', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .Cinemateca Distrital'}]",45,43,2
CBCO-1247,MEDIOS Y MEMORIA HISTÓRICA (CICLO 2 DE 8 SEMANAS),3,71945,01,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1200-1350', 'Fecha Inicio': '.C_209', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .Bloque C'}]",56,53,3
CBCO-1272,MÚSICA Y CULTURAS MUSICALES EN COLOMBIA (CICLO 2 DE 8 SEMANAS),5,42509,01,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': '0700-0850', 'Salón': '.LL_204', 'Fecha Inicio': '2024-10-07', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Alberto Lleras (LL)'}, {'Día': 'V', 'Hora': '0700-0850', 'Salón': '.SALA_2', 'Fecha Inicio': '2024-10-07', 'Fecha Fin': '2024-11-30', 'Edificio': '.Cinemateca Distrital'}]",45,40,5
CBCO-1293,CONFLICTO Y PAZ EN COLOMBIA (CICLO 1 DE 8 SEMANAS),6,71946,01,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '0900-1050', 'Fecha Inicio': '.SD_703', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .Edif. J.M.Santodomingo (SD)'}]",60,54,6
CBCO-1293,CONFLICTO Y PAZ EN COLOMBIA (CICLO 2 DE 8 SEMANAS),Sin cupo,72145,02,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': '0900-1050', 'Salón': '.SD_205-6', 'Fecha Inicio': '2024-10-07', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. J.M.Santodomingo (SD)'}, {'Día': 'I', 'Hora': '0900-1050', 'Salón': '.C_209', 'Fecha Inicio': '2024-10-07', 'Fecha Fin': '2024-11-30', 'Edificio': '.Bloque C'}]",52,52,0
CBCO-1315,COLOMBIA DISIDENTE,6,55021,01,2,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': '0900-1050', 'Salón': '.SD_703', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. J.M.Santodomingo (SD)'}]",56,50,6
CBCO-1316,CONTAMINACIÓN AMBIENTAL ¿ DESDE UNA VISTA GLOBAL HACIA EL CASO COLOMBIANO,3,51486,01,2,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': '1400-1550', 'Salón': '.B_202', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Bloque B'}]",55,52,3
CBCO-1330,CONSTRUCCIÓN REPUBLICANA (1819-1830): LA NUEVA GRANADA GRANCOLOMBIANA (CICLO 2 DE 8 SEMANAS),3,71947,01,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '1400-1550', 'Fecha Inicio': '.SD_702', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .Edif. J.M.Santodomingo (SD)'}]",60,57,3
CBCO-1382,COLOMBIA Y LA NARRATIVA HISTÓRICA DE GABRIEL GARCÍA MÁRQUEZ (ÁREA COLOMBIA) (TIPO E),6,71950,01,2,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': '0900-1050', 'Salón': '.RGD_306-7', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.centro cívico'}]",68,62,6
CBCO-1386,HERENCIAS AFRICANAS EN COLOMBIA (CICLO 2 DE 8 SEMANAS),3,71951,01,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '0900-1050', 'Fecha Inicio': '.SD_703', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .Edif. J.M.Santodomingo (SD)'}]",60,57,3
CBCO-1392,IDENTIDAD Y POLÍTICA EN LAS MÚSICAS COLOMBIANAS (CICLO 2 DE 8 SEMANAS),3,57804,01,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'J', 'Salón': '1600-1750', 'Fecha Inicio': '.ML_606', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .Edif. Mario Laserna (ML)'}]",60,57,3
CBCO-1411,GRANDES HISTORIAS DE COLOMBIA (CICLO 1 DE 8 SEMANAS),2,63926,01,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': '1200-1350', 'Salón': '.SD_802', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-09-28', 'Edificio': '.Edif. J.M.Santodomingo (SD)'}, {'Día': 'I', 'Hora': '1200-1350', 'Salón': '.O_301', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-09-28', 'Edificio': '.Edif. Henry Yerly (O)'}]",56,54,2
CBCO-1418,"GUERRA, PAZ Y PERIODISMO (CICLO 2 DE 8 SEMANAS)",1,63927,01,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '0900-1050', 'Fecha Inicio': '.RGD_106-7', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .centro cívico'}]",55,54,1
CBCO-1451,PRESENTE Y FUTURO DEL MEDIO AMBIENTE EN COLOMBIA (CICLO 1 DE 8 SEMANAS),18,70640,01,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '0700-0850', 'Fecha Inicio': '.B_201', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .Bloque B'}]",51,33,18
CBCO-1456,CIUDADES AL RITMO DE LA BASURA,7,70645,01,2,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': '0700-0850', 'Salón': '.ML_603', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Mario Laserna (ML)'}]",51,44,7
CBCO-1459,COMUNIDADES SOSTENIBLES: TECNOLOGÍA Y DESARROLLO (CICLO 2 DE 8 SEMANAS),1,73288,01,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1400-1550', 'Fecha Inicio': '.W_101', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .Edif. Carlos Pacheco Devia(W)'}]",45,44,1
CBCO-1468,TRANSICIÓN ENERGÉTICA Y ENERGÍAS RENOVABLES EN COLOMBIA Y EL MUNDO (CICLO 1 DE 8 SEMANAS),4,71984,01,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1600-1750', 'Fecha Inicio': '.SD_804', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .Edif. J.M.Santodomingo (SD)'}]",50,46,4
CBCO-1470,EL ESPEJO JAPONÉS: UNA MIRADA COMPARATIVA ENTRE JAPÓN Y COLOMBIA,3,73421,01,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': '1400-1650', 'Salón': '.W_404', 'Fecha Inicio': '2024-10-07', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Carlos Pacheco Devia(W)'}]",50,47,3
CBIO-4105,BIOLOGIA DE BACTERIOFAGOS,Sin cupo,70744,01,4,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': 'J', 'Salón': '0730-0850', 'Fecha Inicio': '.AU_208', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Aulas'}]",18,18,0
CBIO-4106,SEMINARIO DE INVESTIGACION BIOQUIMICA Y BIOLOGIA MOLECULAR (CICLO 1 DE 8 SEMANAS),8,70745,01,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': 'V', 'Salón': '1400-1550', 'Fecha Inicio': '.W_201', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .Edif. Carlos Pacheco Devia(W)'}]",20,12,8
