Curso,Cupo,NRC,Sección,Créditos,Periodo,Parte de Periodo,Instructor Principal,Lugar,Ofrecidos,Inscritos,Disponibles,Días,Horas,Salón,Fecha inicio,Fecha fin,Edificio
BIOL-1327 ECOLOGÍA: PRINCIPIOS Y APLICACIONES,2,57295,D,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,58,2,M,1400-1520,.R_112,2025-01-21,2025-05-24,.Edif. Richard (R)
BIOL-1327 ECOLOGÍA: PRINCIPIOS Y APLICACIONES,2,57295,D,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,58,2,J,1400-1520,.R_112,2025-01-21,2025-05-24,.Edif. Richard (R)
BIOL-1327 ECOLOGÍA: PRINCIPIOS Y APLICACIONES,30,11369,E,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,30,30,L,0900-1020,.RGD_206-7,2025-01-21,2025-05-24,.centro cívico
BIOL-1327 ECOLOGÍA: PRINCIPIOS Y APLICACIONES,30,11369,E,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,30,30,V,0900-1020,.RGD_206-7,2025-01-21,2025-05-24,.centro cívico
BIOL-1327 ECOLOGÍA: PRINCIPIOS Y APLICACIONES,45,11368,F,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,15,45,I,1400-1550,.B_401,2025-01-21,2025-05-24,.Bloque B
BIOL-1327 ECOLOGÍA: PRINCIPIOS Y APLICACIONES,45,11368,F,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,15,45,V,1400-1550,.B_401,2025-01-21,2025-05-24,.Bloque B
BIOL-1327 ECOLOGÍA: PRINCIPIOS Y APLICACIONES,26,68722,G,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,34,26,L,1230-1350,.O_202,2025-01-21,2025-05-24,.Edif. Henry Yerly (O)
BIOL-1327 ECOLOGÍA: PRINCIPIOS Y APLICACIONES,26,68722,G,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,34,26,I,1230-1350,.O_202,2025-01-21,2025-05-24,.Edif. Henry Yerly (O)
BIOL-1327C COMPLEMENTARIA ECOLOGIA: PRINCIPIOS Y APLICACIONES,2,70743,A1,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,28,2,V,1230-1350,.LL_302,2025-01-21,2025-05-24,.Edif. Alberto Lleras (LL)
BIOL-1327C COMPLEMENTARIA ECOLOGIA: PRINCIPIOS Y APLICACIONES,Sin cupo,72395,A2,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,30,0,V,1230-1350,.AU_207,2025-01-21,2025-05-24,.Edif. Aulas
BIOL-1327C COMPLEMENTARIA ECOLOGIA: PRINCIPIOS Y APLICACIONES,9,72396,B1,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,21,9,L,0630-0750,.LL_108,2025-01-21,2025-05-24,.Edif. Alberto Lleras (LL)
BIOL-1327C COMPLEMENTARIA ECOLOGIA: PRINCIPIOS Y APLICACIONES,15,72397,B2,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,15,15,L,0630-0750,.AU_207,2025-01-21,2025-05-24,.Edif. Aulas
BIOL-1327C COMPLEMENTARIA ECOLOGIA: PRINCIPIOS Y APLICACIONES,9,72398,C1,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,21,9,L,1230-1350,.LL_106,2025-01-21,2025-05-24,.Edif. Alberto Lleras (LL)
BIOL-1327C COMPLEMENTARIA ECOLOGIA: PRINCIPIOS Y APLICACIONES,14,72404,C2,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,16,14,L,1230-1350,.LL_101,2025-01-21,2025-05-24,.Edif. Alberto Lleras (LL)
BIOL-1327C COMPLEMENTARIA ECOLOGIA: PRINCIPIOS Y APLICACIONES,1,72409,D1,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,29,1,I,1230-1350,.RGD_310,2025-01-21,2025-05-24,.centro cívico
BIOL-1327C COMPLEMENTARIA ECOLOGIA: PRINCIPIOS Y APLICACIONES,1,72410,D2,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,29,1,I,1230-1350,.SD_802,2025-01-21,2025-05-24,.Edif. J.M.Santodomingo (SD)
BIOL-1327C COMPLEMENTARIA ECOLOGIA: PRINCIPIOS Y APLICACIONES,15,72412,E1,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,15,15,M,1230-1350,.LL_302,2025-01-21,2025-05-24,.Edif. Alberto Lleras (LL)
BIOL-1327C COMPLEMENTARIA ECOLOGIA: PRINCIPIOS Y APLICACIONES,15,72414,E2,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,15,15,M,1230-1350,.LL_205,2025-01-21,2025-05-24,.Edif. Alberto Lleras (LL)
BIOL-1327C COMPLEMENTARIA ECOLOGIA: PRINCIPIOS Y APLICACIONES,22,72418,F1,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,8,22,J,1230-1350,.AU_203,2025-01-21,2025-05-24,.Edif. Aulas
BIOL-1327C COMPLEMENTARIA ECOLOGIA: PRINCIPIOS Y APLICACIONES,23,72425,F2,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,7,23,J,1230-1350,.LL_102,2025-01-21,2025-05-24,.Edif. Alberto Lleras (LL)
BIOL-1327C COMPLEMENTARIA ECOLOGIA: PRINCIPIOS Y APLICACIONES,11,72583,G1,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,19,11,J,0930-1050,.LL_304,2025-01-21,2025-05-24,.Edif. Alberto Lleras (LL)
BIOL-1327C COMPLEMENTARIA ECOLOGIA: PRINCIPIOS Y APLICACIONES,15,72585,G2,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,15,15,J,0930-1050,.AU_306,2025-01-21,2025-05-24,.Edif. Aulas
BIOL-2204 PRINCIPIOS DE GENÉTICA Y EVOLUCIÓN,27,48098,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,33,27,M,1100-1220,.RGD_202,2025-01-21,2025-05-24,.centro cívico
BIOL-2204 PRINCIPIOS DE GENÉTICA Y EVOLUCIÓN,27,48098,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,33,27,I,1100-1220,.ML_604,2025-01-21,2025-05-24,.Edif. Mario Laserna (ML)
BIOL-2204L LABORATORIO - PRINCIPIOS DE GENÉTICA Y EVOLUCIÓN,9,70445,1,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,20,11,9,L,1400-1650,.J_105,2025-01-21,2025-05-24,.Bloque J
BIOL-2204L LABORATORIO - PRINCIPIOS DE GENÉTICA Y EVOLUCIÓN,9,72526,2,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,20,11,9,L,0630-0920,.J_104,2025-01-21,2025-05-24,.Bloque J
BIOL-2204L LABORATORIO - PRINCIPIOS DE GENÉTICA Y EVOLUCIÓN,9,72527,3,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,20,11,9,L,1400-1650,.J_104,2025-01-21,2025-05-24,.Bloque J
BIOL-2205 INFERENCIA E INFORMÁTICA,22,48107,1,4,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,38,22,M,0900-1050,.ML_509,2025-01-21,2025-05-24,.Edif. Mario Laserna (ML)
BIOL-2205 INFERENCIA E INFORMÁTICA,22,48107,1,4,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,38,22,J,0900-1050,.ML_509,2025-01-21,2025-05-24,.Edif. Mario Laserna (ML)
BIOL-2205L LABORATORIO - INFERENCIA E INFORMÁTICA,6,70446,1,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,20,14,6,I,0800-1050,.SD_303,2025-01-21,2025-05-24,.Edif. J.M.Santodomingo (SD)
BIOL-2205L LABORATORIO - INFERENCIA E INFORMÁTICA,7,72524,2,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,20,13,7,I,0800-1050,.SD_302,2025-01-21,2025-05-24,.Edif. J.M.Santodomingo (SD)
BIOL-2205L LABORATORIO - INFERENCIA E INFORMÁTICA,9,72525,3,0,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,20,11,9,I,0800-1050,.SD_304,2025-01-21,2025-05-24,.Edif. J.M.Santodomingo (SD)
BIOL-2308 ECOLOGIA-TEORIA,30,10163,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,30,30,M,1400-1520,.Q_405,2025-01-21,2025-05-24,.Bloque Q
BIOL-2308 ECOLOGIA-TEORIA,30,10163,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,60,30,30,J,1400-1520,.Q_405,2025-01-21,2025-05-24,.Bloque Q
BIOL-3004 GENÓMICA FUNCIONAL PARA EL CAMBIO AMBIENTAL GLOBAL (CICLO 1 DE 8 SEMANAS),6,73759,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,19,6,L,1400-1550,.LL_301,2025-01-21,2025-03-15,.Edif. Alberto Lleras (LL)
BIOL-3004 GENÓMICA FUNCIONAL PARA EL CAMBIO AMBIENTAL GLOBAL (CICLO 1 DE 8 SEMANAS),6,73759,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,19,6,V,1400-1550,.LL_301,2025-01-21,2025-03-15,.Edif. Alberto Lleras (LL)
BIOL-3105 MODELOS MATEMATICOS EN BIOLOGIA (CICLO 1 DE 8 SEMANAS),2,73756,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,31,29,2,I,0700-0850,.B_203,2025-01-21,2025-03-15,.Bloque B
BIOL-3105 MODELOS MATEMATICOS EN BIOLOGIA (CICLO 1 DE 8 SEMANAS),2,73756,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,31,29,2,V,0700-0850,.RGD_212-13,2025-01-21,2025-03-15,.centro cívico
BIOL-3118 BIOLOGÍA DE ANFIBIOS (INGLÉS) (CICLO 2 DE 8 SEMANAS),17,73744,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,7,17,L,1400-1650,.J_101,2025-03-25,2025-05-24,.Bloque J
BIOL-3118 BIOLOGÍA DE ANFIBIOS (INGLÉS) (CICLO 2 DE 8 SEMANAS),17,73744,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,7,17,I,1100-1250,.W_203,2025-03-25,2025-05-24,.Edif. Carlos Pacheco Devia(W)
BIOL-3118 BIOLOGÍA DE ANFIBIOS (INGLÉS) (CICLO 2 DE 8 SEMANAS),17,73744,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,7,17,V,1100-1250,.W_203,2025-03-25,2025-05-24,.Edif. Carlos Pacheco Devia(W)
BIOL-3123 ENTOMOLOGÍA GENERAL Y TAXONÓMICA,Sin cupo,73758,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,24,0,J,0800-1050,.J_104,2025-01-21,2025-05-24,.Bloque J
BIOL-3125 MAMÍFEROS ACUÁTICOS (CICLO 1 DE 8 SEMANAS),1,73760,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,23,1,L,1200-1350,.LL_108,2025-01-21,2025-03-15,.Edif. Alberto Lleras (LL)
BIOL-3125 MAMÍFEROS ACUÁTICOS (CICLO 1 DE 8 SEMANAS),1,73760,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,23,1,I,1200-1350,.LL_108,2025-01-21,2025-03-15,.Edif. Alberto Lleras (LL)
BIOL-3125 MAMÍFEROS ACUÁTICOS (CICLO 1 DE 8 SEMANAS),1,73760,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,23,1,J,1400-1650,.J_101,2025-01-21,2025-03-15,.Bloque J
BIOL-3127 GENOMICA DE LA BIODIVERSIDAD,18,73745,1,2,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,6,18,L,1400-1650,.J_102,2025-01-21,2025-05-24,.Bloque J
BIOL-3127 GENOMICA DE LA BIODIVERSIDAD,18,73745,1,2,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,6,18,V,0700-0850,.ML_617,2025-01-21,2025-05-24,.Edif. Mario Laserna (ML)
BIOL-3130 BIOLOGIA DESARROLLO-VERTEBRAD (CICLO 1 DE 8 SEMANAS),8,73746,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,16,8,I,1400-1550,.LL_202,2025-01-21,2025-03-15,.Edif. Alberto Lleras (LL)
BIOL-3130 BIOLOGIA DESARROLLO-VERTEBRAD (CICLO 1 DE 8 SEMANAS),8,73746,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,16,8,J,1700-1950,.J_102,2025-01-21,2025-03-15,.Bloque J
BIOL-3130 BIOLOGIA DESARROLLO-VERTEBRAD (CICLO 1 DE 8 SEMANAS),8,73746,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,16,8,V,1400-1550,.LL_201,2025-01-21,2025-03-15,.Edif. Alberto Lleras (LL)
BIOL-3132 DIVERSIDAD Y EVOLUCION INVERTEBRADOS MARINOS (CICLO 2 DE 8 SEMANAS),12,73747,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,12,12,M,1100-1350,.J_104,2025-03-25,2025-05-24,.Bloque J
BIOL-3132 DIVERSIDAD Y EVOLUCION INVERTEBRADOS MARINOS (CICLO 2 DE 8 SEMANAS),12,73747,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,12,12,I,0900-1050,.W_202,2025-03-25,2025-05-24,.Edif. Carlos Pacheco Devia(W)
BIOL-3132 DIVERSIDAD Y EVOLUCION INVERTEBRADOS MARINOS (CICLO 2 DE 8 SEMANAS),12,73747,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,12,12,V,0900-1050,.W_202,2025-03-25,2025-05-24,.Edif. Carlos Pacheco Devia(W)
BIOL-3133 BIOLOGIA DESARROLLO - INVERTEB (CICLO 2 DE 8 SEMANAS),8,68737,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,16,8,M,1400-1550,.LL_101,2025-03-25,2025-05-24,.Edif. Alberto Lleras (LL)
BIOL-3133 BIOLOGIA DESARROLLO - INVERTEB (CICLO 2 DE 8 SEMANAS),8,68737,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,16,8,I,1400-1550,.LL_105,2025-03-25,2025-05-24,.Edif. Alberto Lleras (LL)
BIOL-3133 BIOLOGIA DESARROLLO - INVERTEB (CICLO 2 DE 8 SEMANAS),8,68737,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,16,8,V,1700-1950,.J_106,2025-03-25,2025-05-24,.Bloque J
BIOL-3145 ENTOMOLOGÍA MÉDICA (CICLO 1 DE 8 SEMANAS),15,75086,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,10,15,L,1400-1550,.LL_107,2025-01-21,2025-03-15,.Edif. Alberto Lleras (LL)
BIOL-3145 ENTOMOLOGÍA MÉDICA (CICLO 1 DE 8 SEMANAS),15,75086,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,10,15,I,1400-1550,.LL_107,2025-01-21,2025-03-15,.Edif. Alberto Lleras (LL)
BIOL-3145 ENTOMOLOGÍA MÉDICA (CICLO 1 DE 8 SEMANAS),15,75086,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,10,15,V,0900-1050,.J_105,2025-01-21,2025-03-15,.Bloque J
BIOL-3151 BIOACUSTICA (CICLO 2 DE 8 SEMANAS),12,73748,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,13,12,M,1200-1350,.LL_201,2025-03-25,2025-05-24,.Edif. Alberto Lleras (LL)
BIOL-3151 BIOACUSTICA (CICLO 2 DE 8 SEMANAS),12,73748,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,13,12,J,1200-1350,.LL_201,2025-03-25,2025-05-24,.Edif. Alberto Lleras (LL)
BIOL-3156 BIOLOGIA DE PECES (CICLO 2 DE 8 SEMANAS),2,73749,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,28,2,M,0700-0850,.LL_205,2025-03-25,2025-05-24,.Edif. Alberto Lleras (LL)
BIOL-3156 BIOLOGIA DE PECES (CICLO 2 DE 8 SEMANAS),2,73749,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,28,2,J,0700-0850,.LL_205,2025-03-25,2025-05-24,.Edif. Alberto Lleras (LL)
BIOL-3161 ENTOMOLOGÍA APLICADA (CICLO 1 DE 8 SEMANAS),11,69000,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,13,11,I,0800-1150,.J_101,2025-01-21,2025-03-15,.Bloque J
BIOL-3163 PRINCIPIOS DE RESTAURACION ECOLOGICA (CICLO 1 DE 8 SEMANAS),1,73750,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,33,32,1,M,0900-1050,.W_204,2025-01-21,2025-03-15,.Edif. Carlos Pacheco Devia(W)
BIOL-3163 PRINCIPIOS DE RESTAURACION ECOLOGICA (CICLO 1 DE 8 SEMANAS),1,73750,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,33,32,1,J,0900-1050,.W_204,2025-01-21,2025-03-15,.Edif. Carlos Pacheco Devia(W)
BIOL-3164 BIOLOGÍA DEL CAMBIO GLOBAL (CICLO 2 DE 8 SEMANAS),15,73751,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,10,15,M,1100-1250,.TX_602,2025-03-25,2025-05-24,.Bloque TX
BIOL-3164 BIOLOGÍA DEL CAMBIO GLOBAL (CICLO 2 DE 8 SEMANAS),15,73751,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,10,15,J,1100-1250,.TX_602,2025-03-25,2025-05-24,.Bloque TX
BIOL-3167 METODOS EN ECOFISIOLOGIA DE PLANTAS (CICLO 1 DE 8 SEMANAS),16,72707,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,8,16,M,0900-1050,.LL_203,2025-01-21,2025-03-15,.Edif. Alberto Lleras (LL)
BIOL-3167 METODOS EN ECOFISIOLOGIA DE PLANTAS (CICLO 1 DE 8 SEMANAS),16,72707,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,8,16,V,0900-1050,.LL_203,2025-01-21,2025-03-15,.Edif. Alberto Lleras (LL)
BIOL-3167 METODOS EN ECOFISIOLOGIA DE PLANTAS (CICLO 1 DE 8 SEMANAS),16,72707,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,8,16,J,1400-1650,.J_105,2025-01-21,2025-03-15,.Bloque J
BIOL-3210 ANÁLISIS DE DATOS CLIMÁTICOS PARA LA INVESTIGACIÓN BIOLÓGICA (CICLO 2 DE 8 SEMANAS),Sin cupo,73755,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,30,0,I,0700-0850,.LL_106,2025-03-25,2025-05-24,.Edif. Alberto Lleras (LL)
BIOL-3210 ANÁLISIS DE DATOS CLIMÁTICOS PARA LA INVESTIGACIÓN BIOLÓGICA (CICLO 2 DE 8 SEMANAS),Sin cupo,73755,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,30,0,V,0700-0850,.LL_106,2025-03-25,2025-05-24,.Edif. Alberto Lleras (LL)
BIOL-3312 BOTANICA SISTEMATICA-TEORIA (CICLO 1 DE 8 SEMANAS),7,73752,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,17,7,M,1400-1550,.W_203,2025-01-21,2025-03-15,.Edif. Carlos Pacheco Devia(W)
BIOL-3312 BOTANICA SISTEMATICA-TEORIA (CICLO 1 DE 8 SEMANAS),7,73752,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,17,7,I,1400-1550,.W_203,2025-01-21,2025-03-15,.Edif. Carlos Pacheco Devia(W)
BIOL-3312 BOTANICA SISTEMATICA-TEORIA (CICLO 1 DE 8 SEMANAS),7,73752,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,24,17,7,V,1400-1650,.J_104,2025-01-21,2025-03-15,.Bloque J
BIOL-3314 COMPORTAMIENTO ANIMAL (CICLO 1 DE 8 SEMANAS),1,73753,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,29,1,M,0700-0850,.LL_201,2025-01-21,2025-03-15,.Edif. Alberto Lleras (LL)
BIOL-3314 COMPORTAMIENTO ANIMAL (CICLO 1 DE 8 SEMANAS),1,73753,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,29,1,J,0700-0850,.LL_201,2025-01-21,2025-03-15,.Edif. Alberto Lleras (LL)
BIOL-3336 EVOLUCION SOCIAL DE PRIMATES (CICLO 2 DE 8 SEMANAS),1,73754,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,26,25,1,M,0900-1050,.SD_304,2025-03-25,2025-05-24,.Edif. J.M.Santodomingo (SD)
BIOL-3336 EVOLUCION SOCIAL DE PRIMATES (CICLO 2 DE 8 SEMANAS),1,73754,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,26,25,1,J,0900-1050,.SD_304,2025-03-25,2025-05-24,.Edif. J.M.Santodomingo (SD)
BIOL-3351 ECOFISIOLOGÍA DE PLANTAS DE PÁRAMO (CICLO 2 DE 8 SEMANAS),9,57351,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,21,9,L,1400-1550,.O_203,2025-03-25,2025-05-24,.Edif. Henry Yerly (O)
BIOL-3351 ECOFISIOLOGÍA DE PLANTAS DE PÁRAMO (CICLO 2 DE 8 SEMANAS),9,57351,1,2,202510,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,30,21,9,J,1400-1550,.O_203,2025-03-25,2025-05-24,.Edif. Henry Yerly (O)
BIOL-3403 FÓSILES: VIDA EN LAS ROCAS DE COLOMBIA,2,73757,1,2,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,27,25,2,M,1200-1350,.LL_103,2025-01-21,2025-05-24,.Edif. Alberto Lleras (LL)
BIOL-3501 HERRAMIENTAS SIG APLICADAS A LAS CIENCIAS BIOLÓGICAS (CICLO 1 DE 8 SEMANAS),15,70444,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,10,15,M,1500-1650,.SD_303,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
BIOL-3501 HERRAMIENTAS SIG APLICADAS A LAS CIENCIAS BIOLÓGICAS (CICLO 1 DE 8 SEMANAS),15,70444,1,2,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,10,15,J,1500-1650,.SD_303,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
BIOL-3906 INSCRIPCION A PROYECTO DE GRADO,31,11190,1,1,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,50,19,31,,,,,,
"BIOL-3907 TRABAJO DE GRADO, MONOGRAFÍA, PASANTÍA O EMPRENDIMIENTO",8,12244,1,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,10,2,8,,,,,,
"BIOL-3907 TRABAJO DE GRADO, MONOGRAFÍA, PASANTÍA O EMPRENDIMIENTO",2,72544,15,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,3,1,2,,,,,,
"BIOL-3907 TRABAJO DE GRADO, MONOGRAFÍA, PASANTÍA O EMPRENDIMIENTO",2,72545,16,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,3,1,2,,,,,,
"BIOL-3907 TRABAJO DE GRADO, MONOGRAFÍA, PASANTÍA O EMPRENDIMIENTO",2,75107,17,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,3,1,2,,,,,,
"BIOL-3907 TRABAJO DE GRADO, MONOGRAFÍA, PASANTÍA O EMPRENDIMIENTO",2,57353,2,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,10,8,2,,,,,,
"BIOL-3907 TRABAJO DE GRADO, MONOGRAFÍA, PASANTÍA O EMPRENDIMIENTO",1,72550,21,3,202510,16 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,3,2,1,,,,,,
