Curso,NRC,Periodo,Edificio,Salón,Días,Horas,Inscritos
DISO-1312 LABORATORIO UNO: CONSTRUCCIÓN LIBRE,66876,202510,.BLOQUE S2 - TALLERES DISEÑO,.S2_101,I,1400-1650,19
DISO-1313 LABORATORIO UNO: UNIVERSOS VISUALES,58626,202510,.Edif. Enrique Cavelier(S1),.S1_102,V,0930-1220,19
DISO-1313 LABORATORIO UNO: UNIVERSOS VISUALES,58627,202510,.Edif. Enrique Cavelier(S1),.S1_104,I,1400-1650,21
DISO-1313 LABORATORIO UNO: UNIVERSOS VISUALES,58628,202510,.Edif. Enrique Cavelier(S1),.S1_102,M,0630-0920,20
DISO-1313 LABORATORIO UNO: UNIVERSOS VISUALES,58629,202510,.Edif. Enrique Cavelier(S1),.S1_102,J,0630-0920,20
DISO-1313 LABORATORIO UNO: UNIVERSOS VISUALES,66746,202510,.Bloque C,.C_401-2,M,1400-1650,23
DISO-1313 LABORATORIO UNO: UNIVERSOS VISUALES,66877,202510,.Bloque C,.C_401-2,J,1100-1350,22
DISO-1314 LABORATORIO UNO: BOCETACIÓN EXPERIMENTAL,58630,202510,.Bloque C,.C_405,J,1400-1650,23
DISO-1314 LABORATORIO UNO: BOCETACIÓN EXPERIMENTAL,66513,202510,.Bloque C,.C_309,J,1400-1650,25
DISO-1314 LABORATORIO UNO: BOCETACIÓN EXPERIMENTAL,66515,202510,.Edif. Enrique Cavelier(S1),.S1_102,J,0930-1220,23
DISO-1314 LABORATORIO UNO: BOCETACIÓN EXPERIMENTAL,66879,202510,.Bloque C,.C_308,L,1400-1650,22
DISO-1411 MEDIO BÁSICO: MEMORIA AUDIOVISUAL,58631,202510,.Bloque TX,.TX_304,I,0900-1050,24
DISO-1411 MEDIO BÁSICO: MEMORIA AUDIOVISUAL,58632,202510,.Bloque TX,.TX_304,I,1100-1250,20
DISO-1411 MEDIO BÁSICO: MEMORIA AUDIOVISUAL,58633,202510,.Bloque TX,.TX_304,J,1100-1250,23
DISO-1411 MEDIO BÁSICO: MEMORIA AUDIOVISUAL,75900,202510,.Bloque C,.C_201,V,0700-0850,25
DISO-1412 MEDIO BÁSICO: EXPRESIÓN CONCEPTUAL,58634,202510,.Edif. Enrique Cavelier(S1),.S1_103,L,0900-1050,24
DISO-1412 MEDIO BÁSICO: EXPRESIÓN CONCEPTUAL,58635,202510,.Edif. Enrique Cavelier(S1),.S1_103,L,1100-1250,21
DISO-1412 MEDIO BÁSICO: EXPRESIÓN CONCEPTUAL,58636,202510,.Edif. Enrique Cavelier(S1),.S1_103,L,1400-1550,22
DISO-1412 MEDIO BÁSICO: EXPRESIÓN CONCEPTUAL,58637,202510,.Bloque C,.C_201,M,1400-1550,17
DISO-1412 MEDIO BÁSICO: EXPRESIÓN CONCEPTUAL,58637,202510,.Bloque C,.C_201,M,1400-1550,17
DISO-1412 MEDIO BÁSICO: EXPRESIÓN CONCEPTUAL,58638,202510,.Bloque C,.C_201,J,1400-1550,22
DISO-1412 MEDIO BÁSICO: EXPRESIÓN CONCEPTUAL,66866,202510,.Bloque TX,.TX_304,L,1100-1250,23
DISO-1412 MEDIO BÁSICO: EXPRESIÓN CONCEPTUAL,73301,202510,.Bloque TX,.TX_304,M,1100-1250,23
DISO-1412 MEDIO BÁSICO: EXPRESIÓN CONCEPTUAL,73301,202510,.Bloque TX,.TX_304,M,1100-1250,23
DISO-1414 MEDIO BÁSICO: EXPRESIÓN MATERIAL,58641,202510,.Bloque C,.C_403-4,L,0900-1050,24
DISO-1414 MEDIO BÁSICO: EXPRESIÓN MATERIAL,58642,202510,.Bloque C,.C_403-4,L,1100-1250,24
DISO-1414 MEDIO BÁSICO: EXPRESIÓN MATERIAL,75684,202510,.Edif. Enrique Cavelier(S1),.S1_101,L,0900-1050,22
DISO-1414 MEDIO BÁSICO: EXPRESIÓN MATERIAL,75685,202510,.Edif. Enrique Cavelier(S1),.S1_101,L,1100-1250,22
DISO-1415 MEDIO BÁSICO: INTERACCIONES MEDIADAS,58643,202510,.Bloque C,.C_106,M,1600-1750,19
DISO-1415 MEDIO BÁSICO: INTERACCIONES MEDIADAS,69970,202510,.Bloque C,.C_307,J,1600-1750,17
DISO-1415 MEDIO BÁSICO: INTERACCIONES MEDIADAS,75693,202510,.centro cívico,.RGD_211,M,1100-1250,22
DISO-1416 MEDIO BÁSICO: NARRAR EL DISEÑO,58644,202510,.Edif. Enrique Cavelier(S1),.S1_104,L,1100-1250,21
DISO-1416 MEDIO BÁSICO: NARRAR EL DISEÑO,58645,202510,.Bloque C,.C_403-4,L,1400-1550,19
DISO-1416 MEDIO BÁSICO: NARRAR EL DISEÑO,58646,202510,.Edif. Enrique Cavelier(S1),.S1_104,J,1100-1250,18
DISO-2011 ESTUDIO BÁSICO DOS: APRECIACIÓN (CICLO 1 DE 8 SEMANAS),58671,202510,.Bloque C,.C_308,I,1400-1550,29
DISO-2011 ESTUDIO BÁSICO DOS: APRECIACIÓN (CICLO 1 DE 8 SEMANAS),58671,202510,.Bloque C,.C_308,V,1400-1550,29
DISO-2011 ESTUDIO BÁSICO DOS: APRECIACIÓN (CICLO 1 DE 8 SEMANAS),58672,202510,.Bloque C,.C_307,M,1400-1550,27
DISO-2011 ESTUDIO BÁSICO DOS: APRECIACIÓN (CICLO 1 DE 8 SEMANAS),58672,202510,.Bloque C,.C_307,J,1400-1550,27
DISO-2011 ESTUDIO BÁSICO DOS: APRECIACIÓN (CICLO 1 DE 8 SEMANAS),58673,202510,.Edif. Enrique Cavelier(S1),.S1_101,M,1100-1250,30
DISO-2011 ESTUDIO BÁSICO DOS: APRECIACIÓN (CICLO 1 DE 8 SEMANAS),58673,202510,.Edif. Enrique Cavelier(S1),.S1_101,J,1100-1250,30
DISO-2011 ESTUDIO BÁSICO DOS: APRECIACIÓN (CICLO 1 DE 8 SEMANAS),58674,202510,.Bloque C,.C_309,I,0900-1050,35
DISO-2011 ESTUDIO BÁSICO DOS: APRECIACIÓN (CICLO 1 DE 8 SEMANAS),58674,202510,.Bloque C,.C_309,V,0900-1050,35
DISO-2012 ESTUDIO BÁSICO DOS: DESARROLLO (CICLO 1 DE 8 SEMANAS),58676,202510,.centro cívico,.RGD_001,I,1400-1550,35
DISO-2012 ESTUDIO BÁSICO DOS: DESARROLLO (CICLO 1 DE 8 SEMANAS),58676,202510,.centro cívico,.RGD_001,V,1400-1550,35
DISO-2012 ESTUDIO BÁSICO DOS: DESARROLLO (CICLO 1 DE 8 SEMANAS),58677,202510,.Bloque C,.C_308,I,0700-0850,27
DISO-2012 ESTUDIO BÁSICO DOS: DESARROLLO (CICLO 1 DE 8 SEMANAS),58677,202510,.Bloque C,.C_308,V,0700-0850,27
DISO-2012 ESTUDIO BÁSICO DOS: DESARROLLO (CICLO 1 DE 8 SEMANAS),58678,202510,.Bloque C,.C_309,I,1100-1250,36
DISO-2012 ESTUDIO BÁSICO DOS: DESARROLLO (CICLO 1 DE 8 SEMANAS),58678,202510,.Bloque C,.C_309,V,1100-1250,36
DISO-2012 ESTUDIO BÁSICO DOS: DESARROLLO (CICLO 1 DE 8 SEMANAS),72922,202510,.Bloque C,.C_308,M,1100-1250,35
DISO-2012 ESTUDIO BÁSICO DOS: DESARROLLO (CICLO 1 DE 8 SEMANAS),72922,202510,.Bloque C,.C_308,J,1100-1250,35
DISO-2012 ESTUDIO BÁSICO DOS: DESARROLLO (CICLO 1 DE 8 SEMANAS),75694,202510,.Edif. Enrique Cavelier(S1),.S1_101,M,1400-1550,35
DISO-2012 ESTUDIO BÁSICO DOS: DESARROLLO (CICLO 1 DE 8 SEMANAS),75694,202510,.Edif. Enrique Cavelier(S1),.S1_101,J,1400-1550,35
DISO-2013 ESTUDIO BÁSICO DOS: ESTRATEGIA (CICLO 1 DE 8 SEMANAS),58679,202510,.Bloque C,.C_403-4,M,0900-1050,31
DISO-2013 ESTUDIO BÁSICO DOS: ESTRATEGIA (CICLO 1 DE 8 SEMANAS),58679,202510,.Bloque C,.C_403-4,J,0900-1050,31
DISO-2013 ESTUDIO BÁSICO DOS: ESTRATEGIA (CICLO 1 DE 8 SEMANAS),58680,202510,.Bloque C,.C_403-4,I,0700-0850,29
DISO-2013 ESTUDIO BÁSICO DOS: ESTRATEGIA (CICLO 1 DE 8 SEMANAS),58680,202510,.Bloque C,.C_403-4,V,0700-0850,29
DISO-2013 ESTUDIO BÁSICO DOS: ESTRATEGIA (CICLO 1 DE 8 SEMANAS),58681,202510,.Bloque C,.C_403-4,I,1600-1750,8
DISO-2013 ESTUDIO BÁSICO DOS: ESTRATEGIA (CICLO 1 DE 8 SEMANAS),58681,202510,.Bloque C,.C_403-4,V,1600-1750,8
DISO-2013 ESTUDIO BÁSICO DOS: ESTRATEGIA (CICLO 1 DE 8 SEMANAS),66941,202510,.Bloque C,.C_309,M,1100-1250,28
DISO-2013 ESTUDIO BÁSICO DOS: ESTRATEGIA (CICLO 1 DE 8 SEMANAS),66941,202510,.Bloque C,.C_309,J,1100-1250,28
DISO-2013 ESTUDIO BÁSICO DOS: ESTRATEGIA (CICLO 1 DE 8 SEMANAS),69451,202510,.Bloque C,.C_403-4,M,1400-1550,31
DISO-2013 ESTUDIO BÁSICO DOS: ESTRATEGIA (CICLO 1 DE 8 SEMANAS),69451,202510,.Bloque C,.C_403-4,J,1400-1550,31
DISO-2111 ESTUDIO DOS: TRAYECTOS (CICLO 2 DE 8 SEMANAS),58682,202510,.Edif. Enrique Cavelier(S1),.S1_101,I,1400-1550,30
DISO-2111 ESTUDIO DOS: TRAYECTOS (CICLO 2 DE 8 SEMANAS),58682,202510,.Edif. Enrique Cavelier(S1),.S1_101,V,1400-1550,30
DISO-2111 ESTUDIO DOS: TRAYECTOS (CICLO 2 DE 8 SEMANAS),58683,202510,.Bloque C,.C_403-4,M,0700-0850,34
DISO-2111 ESTUDIO DOS: TRAYECTOS (CICLO 2 DE 8 SEMANAS),58683,202510,.Bloque C,.C_403-4,J,0700-0850,34
DISO-2111 ESTUDIO DOS: TRAYECTOS (CICLO 2 DE 8 SEMANAS),72923,202510,.Bloque C,.C_403-4,I,0700-0850,24
DISO-2111 ESTUDIO DOS: TRAYECTOS (CICLO 2 DE 8 SEMANAS),72923,202510,.Bloque C,.C_403-4,V,0700-0850,24
DISO-2111 ESTUDIO DOS: TRAYECTOS (CICLO 2 DE 8 SEMANAS),72924,202510,.Edif. Enrique Cavelier(S1),.S1_101,M,1100-1250,31
DISO-2111 ESTUDIO DOS: TRAYECTOS (CICLO 2 DE 8 SEMANAS),72924,202510,.Edif. Enrique Cavelier(S1),.S1_101,J,1100-1250,31
DISO-2112 ESTUDIO DOS: HACERES (CICLO 2 DE 8 SEMANAS),58684,202510,.Edif. Enrique Cavelier(S1),.S1_101,M,1400-1550,33
DISO-2112 ESTUDIO DOS: HACERES (CICLO 2 DE 8 SEMANAS),58684,202510,.Edif. Enrique Cavelier(S1),.S1_101,J,1400-1550,33
DISO-2112 ESTUDIO DOS: HACERES (CICLO 2 DE 8 SEMANAS),58685,202510,.Bloque C,.C_403-4,I,1400-1550,33
DISO-2112 ESTUDIO DOS: HACERES (CICLO 2 DE 8 SEMANAS),58685,202510,.Bloque C,.C_403-4,V,1400-1550,33
DISO-2112 ESTUDIO DOS: HACERES (CICLO 2 DE 8 SEMANAS),58686,202510,.Bloque C,.C_403-4,M,1100-1250,35
DISO-2112 ESTUDIO DOS: HACERES (CICLO 2 DE 8 SEMANAS),58686,202510,.Bloque C,.C_403-4,J,1100-1250,35
DISO-2112 ESTUDIO DOS: HACERES (CICLO 2 DE 8 SEMANAS),75696,202510,.Edif. Enrique Cavelier(S1),.S1_101,I,0900-1050,36
DISO-2112 ESTUDIO DOS: HACERES (CICLO 2 DE 8 SEMANAS),75696,202510,.Edif. Enrique Cavelier(S1),.S1_101,V,0900-1050,36
DISO-2113 ESTUDIO DOS: VISIONES (CICLO 2 DE 8 SEMANAS),58687,202510,.Bloque C,.C_403-4,M,1400-1550,36
DISO-2113 ESTUDIO DOS: VISIONES (CICLO 2 DE 8 SEMANAS),58687,202510,.Bloque C,.C_403-4,J,1400-1550,36
DISO-2113 ESTUDIO DOS: VISIONES (CICLO 2 DE 8 SEMANAS),58688,202510,.Bloque C,.C_308,I,1100-1250,25
DISO-2113 ESTUDIO DOS: VISIONES (CICLO 2 DE 8 SEMANAS),58688,202510,.Bloque C,.C_308,V,1100-1250,25
DISO-2211 SEMINARIO DOS: ANATOMÍA DE LA IMAGEN (CICLO 1 DE 8 SEMANAS),58608,202510,.Bloque C,.C_309,L,0700-0850,29
DISO-2211 SEMINARIO DOS: ANATOMÍA DE LA IMAGEN (CICLO 1 DE 8 SEMANAS),58608,202510,.Bloque C,.C_309,I,0700-0850,29
DISO-2212 SEMINARIO DOS: DISEÑO Y TERRITORIO (CICLO 1 DE 8 SEMANAS),58609,202510,.Bloque C,.C_308,M,0700-0850,43
DISO-2212 SEMINARIO DOS: DISEÑO Y TERRITORIO (CICLO 1 DE 8 SEMANAS),58609,202510,.Bloque C,.C_308,J,0700-0850,43
DISO-2212 SEMINARIO DOS: DISEÑO Y TERRITORIO (CICLO 1 DE 8 SEMANAS),58610,202510,.Bloque B,.B_401,L,1600-1750,26
DISO-2212 SEMINARIO DOS: DISEÑO Y TERRITORIO (CICLO 1 DE 8 SEMANAS),58610,202510,.Bloque B,.B_401,I,1600-1750,26
DISO-2212 SEMINARIO DOS: DISEÑO Y TERRITORIO (CICLO 2 DE 8 SEMANAS),58611,202510,.Bloque C,.C_308,I,0700-0850,43
DISO-2212 SEMINARIO DOS: DISEÑO Y TERRITORIO (CICLO 2 DE 8 SEMANAS),58611,202510,.Bloque C,.C_308,V,0700-0850,43
DISO-2212 SEMINARIO DOS: DISEÑO Y TERRITORIO (CICLO 2 DE 8 SEMANAS),58612,202510,.Bloque C,.C_403-4,L,1600-1750,28
DISO-2212 SEMINARIO DOS: DISEÑO Y TERRITORIO (CICLO 2 DE 8 SEMANAS),58612,202510,.Bloque C,.C_403-4,I,1600-1750,28
DISO-2213 SEMINARIO DOS: PENSAMIENTO CURATORIAL (CICLO 1 DE 8 SEMANAS),58614,202510,.Edif. J.M.Santodomingo (SD),.SD_805,M,0700-0850,36
DISO-2213 SEMINARIO DOS: PENSAMIENTO CURATORIAL (CICLO 1 DE 8 SEMANAS),58614,202510,.Edif. J.M.Santodomingo (SD),.SD_805,J,0700-0850,36
DISO-2213 SEMINARIO DOS: PENSAMIENTO CURATORIAL (CICLO 1 DE 8 SEMANAS),58615,202510,.Bloque B,.B_201,M,1600-1750,29
DISO-2213 SEMINARIO DOS: PENSAMIENTO CURATORIAL (CICLO 1 DE 8 SEMANAS),58615,202510,.Bloque B,.B_201,J,1600-1750,29
DISO-2213 SEMINARIO DOS: PENSAMIENTO CURATORIAL (CICLO 2 DE 8 SEMANAS),58616,202510,.Edif. Enrique Cavelier(S1),.S1_101,M,0700-0850,36
DISO-2213 SEMINARIO DOS: PENSAMIENTO CURATORIAL (CICLO 2 DE 8 SEMANAS),58616,202510,.Edif. Enrique Cavelier(S1),.S1_101,J,0700-0850,36
DISO-2213 SEMINARIO DOS: PENSAMIENTO CURATORIAL (CICLO 2 DE 8 SEMANAS),58617,202510,.Edif. J.M.Santodomingo (SD),.SD_802,M,1600-1750,32
DISO-2213 SEMINARIO DOS: PENSAMIENTO CURATORIAL (CICLO 2 DE 8 SEMANAS),58617,202510,.Edif. J.M.Santodomingo (SD),.SD_802,J,1600-1750,32
DISO-2213 SEMINARIO DOS: PENSAMIENTO CURATORIAL (CICLO 1 DE 8 SEMANAS),75691,202510,.Edif. Alberto Lleras (LL),.LL_202,M,1600-1750,29
DISO-2213 SEMINARIO DOS: PENSAMIENTO CURATORIAL (CICLO 1 DE 8 SEMANAS),75691,202510,.Edif. Alberto Lleras (LL),.LL_202,J,1600-1750,29
DISO-2213 SEMINARIO DOS: PENSAMIENTO CURATORIAL (CICLO 2 DE 8 SEMANAS),75692,202510,.Edif. Enrique Cavelier(S1),.S1_202,I,0700-0850,34
DISO-2213 SEMINARIO DOS: PENSAMIENTO CURATORIAL (CICLO 2 DE 8 SEMANAS),75692,202510,.Edif. Enrique Cavelier(S1),.S1_202,V,0700-0850,34
DISO-2312 LABORATORIO DOS: PENSAMIENTO MATERIAL,58600,202510,.Edif. Enrique Cavelier(S1),.S1_102,J,1400-1650,24
DISO-2312 LABORATORIO DOS: PENSAMIENTO MATERIAL,58601,202510,.Edif. Enrique Cavelier(S1),.S1_104,V,0930-1220,21
DISO-2312 LABORATORIO DOS: PENSAMIENTO MATERIAL,58602,202510,.Edif. Enrique Cavelier(S1),.S1_102,I,0930-1220,23
DISO-2312 LABORATORIO DOS: PENSAMIENTO MATERIAL,58603,202510,.Bloque C,.C_106,I,0930-1220,21
DISO-2312 LABORATORIO DOS: PENSAMIENTO MATERIAL,58604,202510,.Bloque C,.C_107,I,0930-1220,19
DISO-2312 LABORATORIO DOS: PENSAMIENTO MATERIAL,69452,202510,.Edif. Enrique Cavelier(S1),.S1_102,L,1400-1650,24
DISO-2312 LABORATORIO DOS: PENSAMIENTO MATERIAL,72913,202510,.Edif. Enrique Cavelier(S1),.S1_104,M,1400-1650,17
DISO-2312 LABORATORIO DOS: PENSAMIENTO MATERIAL,75690,202510,.Bloque C,.C_309,L,1400-1650,22
DISO-2411 MEDIO: BOCETACIÓN EXPRESIVA,58575,202510,.Bloque C,.C_309,L,0930-1050,24
DISO-2411 MEDIO: BOCETACIÓN EXPRESIVA,58575,202510,.Bloque C,.C_309,J,0930-1050,24
DISO-2412 MEDIO: ALFABETISMO WEB,67364,202510,.Bloque C,.C_201,V,1400-1650,19
DISO-2413 MEDIO: FOTOGRAFÍA,58577,202510,.Edif. Enrique Cavelier(S1),.S1_104,V,1400-1650,17
DISO-2414 MEDIO: GRÁFICA,58578,202510,.Edif. Enrique Cavelier(S1),.S1_104,J,1400-1650,20
DISO-2414 MEDIO: GRÁFICA,70355,202510,.Bloque C,.C_401-2,J,1400-1650,24
DISO-2415 MEDIO: ILUSTRACIÓN,58579,202510,.Bloque C,.C_201,L,0930-1220,25
DISO-2415 MEDIO: ILUSTRACIÓN,58580,202510,.Bloque TX,.TX_304,L,1400-1650,22
DISO-2416 MEDIO: MADERA,70902,202510,.Edif. Corcas,.CC_102,J,0930-1220,18
DISO-2417 MEDIO: MODELADO Y SIMULACIÓN DIGITAL,58582,202510,.Bloque C,.C_201,M,0930-1220,26
DISO-2418 MEDIO: TIPOGRAFÍA,58583,202510,.Edif. Enrique Cavelier(S1),.S1_104,J,0800-1050,20
DISO-2420 MEDIO: INDEPENDENCIA PRODUCTIVA,58585,202510,.BLOQUE S2 - TALLERES DISEÑO,.S2_101,V,0800-1050,20
DISO-2422 MEDIO: JOYERÍA,58587,202510,.BLOQUE S2 - TALLERES DISEÑO,.S2_401,I,0800-1050,18
DISO-2422 MEDIO: JOYERÍA,58588,202510,.BLOQUE S2 - TALLERES DISEÑO,.S2_401,I,1100-1350,18
DISO-2423 MEDIO: PATRONAJE Y CONFECCIÓN,58589,202510,.Bloque T,.T_109,M,1400-1650,15
DISO-2424 MEDIO: TEJIDO DE PUNTO,58590,202510,.Bloque C,.C_405,I,0930-1220,17
DISO-2426 MEDIO: SUPERFICIES TEXTILES,64554,202510,.Edif. Enrique Cavelier(S1),.S1_105,V,0800-1050,17
DISO-2426 MEDIO: SUPERFICIES TEXTILES,64554,202510,.Bloque T,.T_109,V,0800-1050,17
DISO-2427 MEDIO: CUERO,58593,202510,.BLOQUE S2 - TALLERES DISEÑO,.S2_401,J,0930-1220,16
DISO-2429 MEDIO: RECICLAJE TEXTIL,64053,202510,.Bloque T,.T_109,I,0930-1220,18
DISO-2430 MEDIO: PODCAST,65927,202510,.Bloque C,.C_405,M,0800-1050,11
DISO-2431 MEDIO: CUERPOS Y ARTEFACTOS DIGITALES,66737,202510,.Bloque TX,.TX_304,I,1400-1650,22
DISO-2432 MEDIO: SISTEMAS DE DISEÑO INTERACTIVO,73930,202510,.Bloque C,.C_201,L,1400-1650,21
DISO-2433 MEDIO: HERRAMIENTAS Y PROCESOS CON INTELIGENCIA ARTIFICIAL GENERATIVA,73355,202510,.Bloque C,.C_401-2,V,1400-1650,14
DISO-3011 ESTUDIO TRES: CREACIÓN-INVESTIGACIÓN,58508,202510,.Edif. Enrique Cavelier(S1),.S1_105,J,0930-1220,35
DISO-3012 ESTUDIO TRES: INVESTIGACIÓN-CREACIÓN,58510,202510,.Edif. Enrique Cavelier(S1),.S1_105,I,1400-1650,36
DISO-3013 ESTUDIO TRES: INVESTIGACIÓN-PROYECTO,58511,202510,.Edif. Enrique Cavelier(S1),.S1_105,L,1400-1650,36
DISO-3014 ESTUDIO TRES: PROYECTO-INVESTIGACIÓN,58512,202510,.Edif. Enrique Cavelier(S1),.S1_105,M,0930-1220,31
DISO-3015 ESTUDIO TRES: CREACIÓN-PROYECTO,58513,202510,.Edif. Enrique Cavelier(S1),.S1_105,M,1400-1650,36
DISO-3015 ESTUDIO TRES: CREACIÓN-PROYECTO,72903,202510,.Edif. Enrique Cavelier(S1),.S1_105,I,0800-1050,29
DISO-3016 ESTUDIO TRES: PROYECTO-CREACIÓN,58514,202510,.Edif. Enrique Cavelier(S1),.S1_105,J,1400-1650,36
DISO-3112 ESTUDIO CUATRO: OPUS,58516,202510,.Edif. Enrique Cavelier(S1),.S1_101,M,1600-1750,29
DISO-3112 ESTUDIO CUATRO: OPUS,58516,202510,.Edif. Enrique Cavelier(S1),.S1_101,J,1600-1750,29
DISO-3116 ESTUDIO CUATRO: INNOVACIÓN EN SALUD,66747,202510,.Bloque C,.C_405,V,0800-1050,18
DISO-3117 ESTUDIO CUATRO: INICIATIVAS POSITIVAS SOCIALES,70471,202510,.Bloque C,.C_308,I,1600-1850,19
DISO-3118 ESTUDIO CUATRO: CO-IMAGINAR CIUDADANÍAS,70472,202510,.Bloque C,.C_403-4,M,1600-1750,19
DISO-3118 ESTUDIO CUATRO: CO-IMAGINAR CIUDADANÍAS,70472,202510,.Bloque C,.C_403-4,J,1600-1750,19
DISO-3199 TRABAJO DE GRADO,58519,202510,,,,,2
DISO-3199 TRABAJO DE GRADO,58529,202510,,,,,3
DISO-3199 TRABAJO DE GRADO,58531,202510,,,,,2
DISO-3199 TRABAJO DE GRADO,58533,202510,,,,,3
DISO-3199 TRABAJO DE GRADO,63886,202510,,,,,2
DISO-3199 TRABAJO DE GRADO,63887,202510,,,,,1
DISO-3199 TRABAJO DE GRADO,58536,202510,,,,,2
DISO-3199 TRABAJO DE GRADO,58537,202510,,,,,3
DISO-3199 TRABAJO DE GRADO,63888,202510,,,,,2
DISO-3199 TRABAJO DE GRADO,58539,202510,,,,,2
DISO-3199 TRABAJO DE GRADO,58540,202510,,,,,3
DISO-3199 TRABAJO DE GRADO,58520,202510,,,,,2
DISO-3199 TRABAJO DE GRADO,63889,202510,,,,,2
DISO-3199 TRABAJO DE GRADO,63890,202510,,,,,3
DISO-3199 TRABAJO DE GRADO,63891,202510,,,,,2
DISO-3199 TRABAJO DE GRADO,58544,202510,,,,,3
DISO-3199 TRABAJO DE GRADO,63892,202510,,,,,2
DISO-3199 TRABAJO DE GRADO,58546,202510,,,,,3
DISO-3199 TRABAJO DE GRADO,63895,202510,,,,,3
DISO-3199 TRABAJO DE GRADO,58550,202510,,,,,4
DISO-3199 TRABAJO DE GRADO,58551,202510,,,,,3
DISO-3199 TRABAJO DE GRADO,63880,202510,,,,,1
DISO-3199 TRABAJO DE GRADO,63896,202510,,,,,4
DISO-3199 TRABAJO DE GRADO,63897,202510,,,,,3
DISO-3199 TRABAJO DE GRADO,63898,202510,,,,,4
DISO-3199 TRABAJO DE GRADO,58555,202510,,,,,4
DISO-3199 TRABAJO DE GRADO,63899,202510,,,,,4
DISO-3199 TRABAJO DE GRADO,63900,202510,,,,,3
DISO-3199 TRABAJO DE GRADO,66535,202510,,,,,3
DISO-3199 TRABAJO DE GRADO,66536,202510,,,,,3
DISO-3199 TRABAJO DE GRADO,66537,202510,,,,,3
DISO-3199 TRABAJO DE GRADO,66538,202510,,,,,3
DISO-3199 TRABAJO DE GRADO,58522,202510,,,,,2
DISO-3199 TRABAJO DE GRADO,66539,202510,,,,,3
DISO-3199 TRABAJO DE GRADO,66982,202510,,,,,3
DISO-3199 TRABAJO DE GRADO,66984,202510,,,,,4
DISO-3199 TRABAJO DE GRADO,75130,202510,.Bloque C,.C_405,L,1530-1650,17
DISO-3199 TRABAJO DE GRADO,75130,202510,.Bloque C,.C_405,I,1530-1650,17
DISO-3199 TRABAJO DE GRADO,75133,202510,.Bloque C,.C_401-2,M,0930-1220,3
DISO-3199 TRABAJO DE GRADO,58523,202510,,,,,2
DISO-3199 TRABAJO DE GRADO,63881,202510,,,,,2
DISO-3199 TRABAJO DE GRADO,58525,202510,,,,,3
DISO-3199 TRABAJO DE GRADO,58526,202510,,,,,3
DISO-3199 TRABAJO DE GRADO,63882,202510,,,,,2
DISO-3214 SEMINARIO TRES: CREACIÓN (CICLO 1 DE 8 SEMANAS),58563,202510,.Bloque C,.C_405,J,0930-1220,24
DISO-3214 SEMINARIO TRES: CREACIÓN (CICLO 2 DE 8 SEMANAS),58564,202510,.Edif. Carlos Pacheco Devia(W),.W_201,I,0930-1220,24
DISO-3214 SEMINARIO TRES: CREACIÓN,76099,202510,.Bloque C,.C_406,M,1600-1750,6
DISO-3214 SEMINARIO TRES: CREACIÓN,76099,202510,.Bloque C,.C_406,J,1600-1750,6
DISO-3216 SEMINARIO TRES: INVESTIGACIÓN (CICLO 1 DE 8 SEMANAS),58565,202510,.Edif. Carlos Pacheco Devia(W),.W_202,M,1400-1650,13
DISO-3216 SEMINARIO TRES: INVESTIGACIÓN (CICLO 2 DE 8 SEMANAS),58566,202510,.Edif. Carlos Pacheco Devia(W),.W_202,I,1230-1520,15
"DISO-3220 SEMINARIO CUATRO: CREACIÓN, INVESTIGACIÓN Y PROYECTO (TIPO E)",58709,202510,.Edif. Richard (R),.R_209,M,0900-1050,109
"DISO-3220 SEMINARIO CUATRO: CREACIÓN, INVESTIGACIÓN Y PROYECTO (TIPO E)",58709,202510,.Edif. Richard (R),.R_209,J,0900-1050,109
DISO-3314 LABORATORIO TRES: CREACIÓN,58569,202510,.Bloque C,.C_401-2,I,1400-1650,21
DISO-3314 LABORATORIO TRES: CREACIÓN,58570,202510,.Edif. Enrique Cavelier(S1),.S1_102,M,1400-1650,22
DISO-3316 LABORATORIO TRES: INVESTIGACIÓN,58571,202510,.Bloque C,.C_307,M,0930-1220,29
DISO-3318 LABORATORIO TRES: PROYECTO,58573,202510,.Bloque C,.C_106,M,0800-1050,17
DISO-3318 LABORATORIO TRES: PROYECTO,58574,202510,.Bloque C,.C_401-2,L,1400-1650,37
DISO-3411 ELECTIVA: ANIMACIÓN EXPERIMENTAL,58441,202510,.Edif. Enrique Cavelier(S1),.S1_103,J,0630-0920,24
DISO-3413 ELECTIVA: CERÁMICA Y PRESENCIA,70904,202510,.BLOQUE S2 - TALLERES DISEÑO,.S2_101,I,0930-1220,23
DISO-3418 ELECTIVA: ELABORACIÓN DE PRENDAS COMPLEJAS,58448,202510,.Bloque T,.T_109,M,1100-1350,14
DISO-3419 ELECTIVA: EXPLORACIONES CROMÁTICAS,58449,202510,.Edif. Enrique Cavelier(S1),.S1_102,I,1400-1650,22
DISO-3420 ELECTIVA: EXPRESIÓN PARAMÉTRICA,70905,202510,.Bloque C,.C_203,M,1400-1650,10
DISO-3421 ELECTIVA: PATRONES,58451,202510,.Edif. Enrique Cavelier(S1),.S1_102,I,0630-0920,21
DISO-3421 ELECTIVA: PATRONES,58451,202510,.Edif. Enrique Cavelier(S1),.S1_103,I,0630-0920,21
